responseID,VCF0101,VCF0104,VCF0105a,VCF0110,VCF0111,VCF0114,VCF0127,VCF0128,VCF0130,VCF0140,VCF0143,VCF0146,VCF0147,VCF0901b,VCF0302,VCF0310,VCF0705,VCF0733,VCF0849
1549,41,2,5,3, ,4,2,2,5,5,5,9,1,CA,1,2,2,3,1
1550,24,2,1,4, ,2,2,4,5,6,5,2,2,AL,2,1,1,2,1
1551,35,2,6,3, ,1,1,1,1,5,1,1,1,VA,1,3,2,5,5
1552,54,1,4,3, ,3,2,4,5,4,1,1,1,MN,4,3,0,9,1
1553,42,2,1,4, ,1,2,2,5,6,1,2,1,GA,1,2,0,4,5
1554,32,2,1,4, ,4,2,2,3,6,1,9,1,VA,1,2,0,2,5
1555,61,2,5,1, ,2,2,2,4,2,1,1,1,TX,2,2,1,6,5
1556,29,2,1,2, ,2,1,1,1,3,1,2,2,NC,1,3,0,9,5
1557,61,1,3,4, ,5,2,3,5,6,5,9,1,CO,2,3,1,7,1
1558,41,2,1,4, ,5,2,4,5,6,1,1,1,NJ,5,3,1,9,1
1559,62,1,5,2, ,3,2,1,1,3,1,9,3,TX,1,3,2,4,5
1560,72,1,1,4, ,3,2,1,1,6,1,9,1,IN,1,2,2,2,5
1561,52,2,1,3, ,1,2,2,5,5,1,1,3,OH,1,1,0,3,5
1562,77,1,1,4, ,3,1,1,5,6,5,2,1,PA,5,3,1,7,1
1563,49,1,1,1, ,3,2,4,5,2,1,2,2,WA,1,3,0,1,5
1564,25,2,1,4, ,4,2,1,5,6,1,9,2,TN,5,3,1,7,1
1565,77,1,1,4, ,3,2,2,2,6,1,1,8,NY,1,3,2,4,5
1566,31,2,1,3, ,4,2,2,5,5,1,9,1,ID,5,1,1,5,1
1567,0,2,1,3, ,4,2,2,1,5,1,9,1,ID,1,2,2,5,5
1568,28,1,1,3, ,4,1,2,5,5,1,9,1,IL,2,2,2,4,5
1569,26,1,1,4, ,1,2,2,4,6,1,9,2,IL,2,2,1,4,1
1570,32,2,1,3, ,1,2,4,5,5,1,2,7,OH,1,1,0,9,5
1571,78,1,1,4, ,3,2,2,5,6,1,1,5,CT,1,3,2,1,5
1572,45,2,1,4, ,1,2,4,5,6,1,9,2,ND,5,2,1,2,1
1573,58,1,3,4, ,4,2,4,5,6,5,1,1,CA,5,3,1,7,1
1574,34,1,1,3, ,4,2,1,1,5,1,1,1,CA,1,3,2,7,5
1575,56,1,1,2, ,1,2,1,2,3,1,1,1,PA,5,3,2,7,1
1576,80,1,3,4, ,3,2,2,1,6,5,1,1,OH,1,3,0,0,5
1577,27,1,1,1, ,1,2,2,5,2,1,9,4,ME,1,1,0,9,5
1578,40,1,6,2, ,3,2,4,5,3,5,9,1,NC,4,1,0,3,1
1579,39,1,1,2, ,2,2,4,5,3,1,2,1,VT,5,3,1,7,1
1580,75,1,5,3, ,3,1,2,1,5,5,9,5,NM,2,3,0,3,5
1581,50,1,3,3, ,4,2,4,5,4,5,1,1,HI,2,2,0,9,1
1582,34,2,1,3, ,3,2,4,3,5,1,9,1,FL,1,1,2,1,5
1583,39,2,5,4, ,4,2,2,5,6,1,1,1,IL,2,3,0,7,5
1584,23,1,1,3, ,3,2,1,1,5,1,2,2,FL,2,3,2,1,5
1585,70,2,1,4, ,3,1,1,2,6,1,9,3,PA,5,3,1,2,1
1586,56,2,1,4, ,3,2,4,5,6,1,1,3,OK,2,2,1,5,1
1587,36,1,1,4, ,4,1,4,5,6,1,9,1,IA,5,1,1,2,1
1588,46,2,1,4, ,4,1,2,5,6,1,1,1,IL,5,3,1,4,1
1589,25,1,3,2, ,1,2,1,3,3,1,2,2,MN,1,2,2,2,5
1590,52,1,1,2, ,5,2,1,2,3,1,9,1,ID,1,3,2,1,5
1591,31,2,1,4, ,4,2,2,3,6,1,9,1,MI,5,1,1,9,1
1592,49,1,3,4, ,4,2,4,5,6,5,1,1,WA,2,2,0,9,5
1593,30,2,2,3, ,1,2,1,5,5,1,2,1,MO,5,1,0,2,5
1594,73,1,6,4, ,2,2,1,3,6,1,9,3,NC,2,3,1,3,5
1595,66,2,1,2, ,1,2,2,1,3,1,1,1,MI,2,1,1,1,6
1596,35,2,1,3, ,5,1,1,5,5,1,2,1,CA,2,1,2,9,5
1597,61,2,1,3, ,3,2,2,3,5,1,1,1,NY,1,3,2,6,5
1598,79,1,1,4, ,4,1,1,5,6,1,1,1,FL,1,3,2,7,5
1599,41,2,1,4, ,5,2,3,4,6,1,9,1,PA,5,2,0,5,1
1600,0,0,9,0, ,0,1,4,9,9,1,9,1,WA,2,3,0,4,6
1601,54,2,1,0, ,4,2,1,5,9,1,9,1,TX,2,3,1,7,1
1602,22,2,1,3, ,3,2,1,2,5,1,9,2,KS,5,2,1,4,1
1603,22,1,1,3, ,4,2,4,5,5,1,2,7,FL,2,2,0,9,5
1604,46,1,1,4, ,4,2,4,4,6,1,1,1,AZ,5,2,1,1,1
1605,41,1,6,4, ,4,2,4,5,6,5,1,1,MD,2,2,1,1,1
1606,64,2,1,3, ,3,2,1,5,4,1,1,1,AL,1,2,2,1,5
1607,71,2,1,4, ,3,2,1,1,6,1,9,1,OR,5,2,1,7,1
1608,76,2,1,2, ,3,1,2,1,3,5,9,1,NY,1,2,0,9,5
1609,36,2,1,4, ,4,2,4,5,6,1,9,1,CO,2,3,2,7,5
1610,27,1,1,4, ,3,2,2,5,6,1,2,2,MA,2,3,1,6,1
1611,54,1,1,4, ,5,2,4,5,6,5,9,1,TX,5,3,1,7,1
1612,27,1,1,4, ,4,2,1,5,6,1,1,1,KY,1,2,1,3,5
1613,52,2,2,3, ,1,2,1,4,5,1,1,7,MS,5,3,1,0,1
1614,50,1,5,1, ,3,1,2,3,2,5,9,3,OK,5,3,1,3,5
1615,73,1,1,3, ,2,2,1,4,5,1,9,5,MO,1,3,2,7,5
1616,62,1,4,4, ,3,2,4,5,6,5,9,3,IL,2,3,0,1,1
1617,41,2,2,4, ,3,2,1,3,6,1,9,3,IL,2,3,1,7,1
1618,34,2,1,4, ,3,2,1,5,6,1,1,1,ID,2,2,1,2,1
1619,36,1,1,3, ,4,2,4,5,5,1,9,1,GA,5,1,1,1,1
1620,64,2,1,3, ,1,2,1,2,5,1,9,3,MS,1,3,2,9,5
1621,53,1,1,3, ,3,2,4,4,4,1,9,1,IN,1,2,0,3,5
1622,40,2,1,4, ,4,2,1,1,6,1,1,1,CO,1,1,2,1,5
1623,68,2,1,4, ,4,2,1,2,6,5,2,4,CA,1,2,0,1,5
1624,73,2,1,4, ,2,2,2,1,6,1,2,3,NM,2,3,1,5,5
1625,67,1,1,4, ,3,1,1,5,6,5,9,1,FL,5,3,1,7,1
1626,40,1,3,3, ,3,2,4,4,4,5,9,2,GA,4,3,2,2,5
1627,62,1,1,2, ,3,2,1,5,3,1,1,1,OH,1,3,2,2,5
1628,35,1,1,4, ,4,1,2,5,6,1,9,1,CO,5,3,1,3,1
1629,72,2,1,4, ,0,2,1,5,6,1,9,7,AZ,5,3,0,9,1
1630,71,1,1,2, ,3,2,1,5,3,5,9,3,VA,1,2,0,1,5
1631,56,2,1,2, ,3,2,1,3,3,1,2,1,GA,1,3,2,7,5
1632,41,1,1,2, ,3,2,1,4,3,1,9,1,TN,1,2,0,9,5
1633,24,1,6,4, ,5,2,4,5,6,5,2,2,CA,2,3,1,7,1
1634,67,2,1,3, ,3,2,1,5,5,1,1,1,NY,1,2,2,7,5
1635,72,2,2,4, ,3,2,1,2,6,1,9,3,TN,5,3,1,6,1
1636,70,1,1,4, ,3,2,1,5,6,1,9,2,NE,5,3,1,3,1
1637,30,2,1,4, ,4,2,4,3,6,1,1,1,GA,2,2,1,4,1
1638,59,1,2,4, ,2,2,1,1,6,1,1,1,MS,5,2,1,0,5
1639,61,2,5,2, ,4,2,4,5,3,1,9,3,AZ,5,3,1,1,1
1640,63,1,1,4, ,1,2,1,5,6,1,9,2,GA,5,3,1,7,5
1641,24,1,1,3, ,3,2,4,5,5,1,9,2,UT,2,1,1,3,1
1642,34,1,1,4, ,2,2,4,5,6,1,2,7,MN,5,1,1,2,1
1643,34,2,5,3, ,3,2,1,4,5,1,2,7,TX,1,2,0,9,5
1644,38,2,2,3, ,2,2,1,4,5,1,9,2,LA,5,2,1,2,5
1645,78,2,1,3, ,2,2,3,5,5,1,9,5,NH,5,3,1,7,1
1646,62,1,1,3, ,4,2,2,5,5,1,9,7,CT,2,3,2,4,5
1647,61,1,1,3, ,1,2,1,5,5,1,1,1,FL,2,3,1,7,1
1648,44,2,1,4, ,2,2,4,4,6,1,9,3,CO,2,3,0,3,1
1649,79,2,1,1, ,1,2,1,2,2,1,9,5,IL,5,2,0,2,1
1650,62,2,1,2, ,4,1,4,5,3,5,1,1,WA,2,1,2,9,5
1651,72,1,1,3, ,2,2,1,1,5,1,9,1,CT,1,3,2,3,5
1652,73,2,1,3, ,2,1,2,2,5,1,9,3,NY,4,3,2,3,5
1653,77,1,2,3, ,4,2,1,2,5,1,1,5,IN,5,2,1,7,1
1654,29,1,1,4, ,4,2,4,4,6,5,9,7,MN,5,3,1,6,1
1655,51,2,3,3, ,2,2,4,1,5,5,9,1,TX,1,3,2,5,5
1656,70,1,1,4, ,4,2,1,2,6,1,9,3,IL,1,3,2,5,1
1657,70,1,1,4, ,3,2,1,5,6,1,1,1,CA,5,3,1,7,1
1658,67,2,1,4, ,4,2,4,5,6,1,1,1,PA,5,3,1,6,1
1659,44,2,1,3, ,3,1,1,1,5,1,9,1,MT,2,2,2,7,5
1660,73,2,1,0, ,3,1,1,5,9,1,9,7,CA,5,2,1,3,1
1661,65,2,2,1, ,1,2,4,3,2,1,2,4,MS,5,3,1,1,6
1662,56,1,1,4, ,4,2,4,2,6,1,9,1,TN,1,3,2,1,5
1663,60,1,1,2, ,1,2,4,5,3,1,2,3,CA,1,3,2,3,5
1664,47,1,5,3, ,1,2,4,5,5,1,9,2,NM,5,3,1,7,1
1665,49,1,1,4, ,5,2,4,4,6,5,1,1,DC,5,2,0,9,1
1666,43,2,1,0, ,3,2,1,2,9,1,9,1,MS,1,2,2,0,5
1667,62,1,1,1, ,4,2,1,3,2,1,1,3,FL,1,2,2,2,5
1668,61,2,1,3, ,4,2,1,1,5,1,1,1,CA,1,3,0,9,5
1669,44,2,5,4, ,4,2,1,3,6,5,9,1,NV,1,3,2,4,5
1670,25,2,5,3, ,3,2,1,1,5,1,9,2,IA,5,2,0,7,5
1671,43,1,1,2, ,3,2,2,5,3,1,1,1,NY,1,2,2,2,5
1672,54,1,1,3, ,5,2,1,2,5,1,9,7,CA,1,1,1,7,5
1673,31,1,2,4, ,1,2,1,5,6,1,9,2,TX,2,2,0,9,1
1674,60,1,1,4, ,1,2,1,2,6,1,9,1,FL,4,2,3,1,1
1675,35,1,1,4, ,1,1,2,4,6,1,1,2,VA,1,3,2,4,5
1676,47,2,1,4, ,1,2,2,5,6,5,9,1,CA,5,3,1,6,1
1677,80,1,1,4, ,3,2,1,5,6,1,1,1,PA,1,3,2,7,5
1678,54,2,1,4, ,3,2,2,5,6,1,1,3,WA,2,2,1,7,1
1679,28,1,1,3, ,3,1,4,1,5,1,2,2,OH,2,3,2,7,5
1680,60,2,1,2, ,3,2,1,2,3,1,2,1,NC,5,3,1,5,1
1681,63,1,1,4, ,2,2,4,5,6,1,9,1,IL,5,3,1,7,1
1682,69,2,1,2, ,3,2,1,5,3,1,9,3,NC,1,2,2,1,5
1683,0,0,1,4, ,0,1,1,5,6,1,1,5,MN,5,3,0,9,1
1684,62,2,1,3, ,1,2,1,5,5,1,2,2,OH,5,3,1,3,1
1685,0,2,1,3, ,1,2,1,5,5,1,2,3,AR,2,3,2,7,1
1686,41,2,5,3, ,2,2,2,4,5,5,2,3,TX,2,2,0,1,1
1687,55,2,2,3, ,3,2,1,5,5,1,2,1,GA,5,3,1,3,1
1688,33,2,1,4, ,4,2,4,5,6,1,9,7,MD,5,3,1,4,1
1689,21,1,1,3, ,3,2,4,2,5,5,9,2,ID,5,2,1,9,1
1690,36,1,1,3, ,4,2,2,4,5,1,9,1,IL,1,3,2,1,5
1691,43,2,1,4, ,5,2,2,5,6,5,1,3,NJ,1,1,2,2,5
1692,63,2,1,4, ,5,2,4,3,6,5,1,1,NH,5,2,1,7,1
1693,45,1,1,2, ,1,2,4,1,3,1,1,3,NC,5,3,1,2,1
1694,37,0,1,3, ,2,2,2,3,4,1,9,3,MN,2,2,0,2,1
1695,32,1,1,2, ,5,1,4,5,3,1,1,2,OH,1,3,2,7,5
1696,42,2,1,3, ,1,2,1,5,5,1,2,2,KS,5,1,1,1,1
1697,64,2,1,3, ,2,2,1,2,5,1,9,5,CA,5,2,1,1,1
1698,35,1,1,1, ,4,2,4,5,2,5,9,1,UT,2,2,0,9,5
1699,34,1,2,2, ,4,1,1,3,3,1,9,2,NC,5,3,1,7,1
1700,48,1,1,3, ,4,2,2,5,4,1,1,1,WI,1,3,2,2,5
1701,39,2,3,3, ,4,2,4,4,5,5,9,1,WA,5,2,1,1,1
1702,59,1,5,2, ,3,2,2,5,3,1,1,1,TX,1,2,0,3,5
1703,69,2,2,3, ,1,2,1,1,5,1,9,2,IL,5,2,1,3,1
1704,51,2,4,2, ,0,2,1,5,3,1,1,7,SC,4,1,0,9,6
1705,80,2,1,2, ,1,1,2,4,3,5,2,5,PA,2,3,0,9,5
1706,48,2,1,4, ,4,1,2,4,6,1,1,1,CT,5,3,1,7,1
1707,32,1,1,3, ,1,2,4,5,5,1,9,2,CA,2,3,1,7,1
1708,52,2,1,4, ,1,2,1,5,6,1,9,3,NH,2,2,0,9,5
1709,0,2,1,4, ,0,1,1,2,6,1,1,1,KY,2,3,1,3,5
1710,54,2,1,3, ,4,2,1,5,5,1,9,7,KS,2,2,1,9,5
1711,72,1,1,4, ,4,2,1,1,6,1,9,1,KS,1,3,2,3,5
1712,64,1,1,3, ,2,1,1,5,5,1,1,3,TN,4,3,2,7,5
1713,60,2,1,3, ,1,2,2,5,5,1,9,3,WI,2,3,2,9,5
1714,59,1,1,3, ,1,2,4,4,5,1,9,2,TN,1,3,1,1,5
1715,51,2,1,4, ,3,2,1,1,6,1,1,1,AR,1,3,2,5,5
1716,39,1,5,4, ,4,2,4,5,6,5,2,1,KS,2,2,1,3,1
1717,24,2,6,2, ,1,2,3,5,3,1,9,7,CA,2,2,0,9,1
1718,80,2,1,1, ,3,2,2,1,2,1,1,1,NY,1,2,2,2,5
1719,44,1,2,2, ,2,2,1,4,3,1,9,3,GA,5,3,1,5,5
1720,67,1,2,4, ,1,2,4,5,6,1,2,4,MD,5,3,0,9,5
1721,0,2,1,4, ,3,2,1,2,6,1,1,1,ME,2,2,0,9,5
1722,52,2,5,4, ,3,1,4,1,6,5,1,1,TX,2,3,0,3,5
1723,41,2,1,4, ,4,2,3,5,6,1,1,1,VT,5,3,1,4,1
1724,69,1,1,4, ,2,2,4,5,6,1,1,2,IN,5,2,1,2,1
1725,71,2,1,4, ,3,2,4,5,6,1,9,2,CA,5,3,1,7,1
1726,61,1,4,3, ,1,1,4,2,5,1,2,3,OH,2,2,1,3,5
1727,28,2,1,4, ,3,1,2,5,6,1,9,1,IL,5,3,1,5,1
1728,43,1,1,3, ,2,2,2,5,4,1,1,2,WI,1,2,2,4,5
1729,36,2,1,3, ,3,1,1,2,5,1,9,1,KS,1,2,2,4,5
1730,77,1,1,4, ,2,2,2,5,6,1,1,1,MA,5,3,1,7,1
1731,65,2,1,3, ,4,2,4,4,5,1,9,1,NC,1,2,2,3,5
1732,61,2,1,2, ,3,1,2,5,3,1,1,1,PA,5,3,1,0,1
1733,80,2,2,2, ,1,2,1,1,3,1,9,3,MS,2,3,1,1,1
1734,30,2,1,3, ,1,2,1,5,5,1,9,2,TX,1,3,2,1,5
1735,51,1,1,3, ,3,2,4,5,5,1,1,7,NY,5,3,1,7,1
1736,63,1,1,3, ,2,2,4,5,5,1,1,1,TX,2,3,0,1,5
1737,48,2,1,3, ,1,2,1,1,5,1,1,3,TN,1,3,2,5,5
1738,73,2,1,3, ,2,2,1,4,5,1,9,7,MA,2,3,1,7,1
1739,26,2,1,4, ,4,2,1,3,6,1,9,2,PA,1,1,2,5,5
1740,74,1,5,2, ,2,2,2,5,3,1,1,1,CO,5,3,1,7,1
1741,42,2,5,3, ,1,2,4,5,4,1,2,3,TX,2,2,0,9,1
1742,49,2,5,1, ,2,1,2,5,2,5,9,1,IL,1,2,0,3,5
1743,27,1,5,4, ,3,2,1,1,6,1,1,1,OK,1,2,0,9,5
1744,53,1,1,4, ,4,2,4,5,6,1,9,2,DC,5,3,1,5,1
1745,64,1,1,3, ,1,2,1,5,5,1,9,3,ID,4,3,0,7,1
1746,61,2,1,2, ,3,2,4,5,3,1,9,1,OH,1,3,2,9,5
1747,26,1,1,4, ,4,2,4,5,6,1,9,2,MA,5,3,1,7,1
1748,66,2,1,3, ,2,2,1,1,5,1,1,1,TX,1,3,2,7,5
1749,0,1,1,4, ,1,2,1,5,6,1,1,5,ID,1,3,0,3,5
1750,29,2,2,4, ,4,2,1,1,6,1,9,2,GA,2,3,0,9,1
1751,57,2,1,4, ,4,2,4,2,6,1,1,1,SC,1,3,2,4,5
1752,66,2,1,3, ,4,2,2,4,5,1,9,1,NY,2,3,2,7,5
1753,25,1,2,2, ,1,2,2,4,3,1,9,2,MD,5,2,1,9,5
1754,36,1,2,2, ,3,2,1,5,3,1,2,2,MI,5,2,0,5,1
1755,31,1,5,2, ,3,2,4,1,3,5,9,1,CA,2,3,1,2,1
1756,70,1,1,4, ,3,2,2,5,6,1,9,1,NJ,5,3,1,5,1
1757,42,1,5,4, ,4,2,4,5,6,1,9,7,TX,2,3,0,1,5
1758,75,2,1,3, ,1,2,1,5,4,1,9,1,IL,5,3,1,7,5
1759,57,2,5,4, ,3,2,2,9,6,5,1,1,OR,5,3,1,3,1
1760,0,1,5,4, ,0,2,2,2,6,1,9,2,TX,5,3,1,2,5
1761,61,1,1,4, ,3,2,1,4,6,1,9,1,MA,5,3,1,2,1
1762,63,2,1,3, ,2,2,1,5,4,1,9,1,WI,5,3,1,5,1
1763,80,1,1,4, ,3,2,1,2,6,1,1,1,MN,1,3,2,0,5
1764,80,2,1,4, ,3,2,1,1,6,1,9,5,IL,1,3,1,9,5
1765,58,1,1,4, ,3,2,2,1,6,1,9,1,OH,1,3,2,2,5
1766,50,1,2,4, ,3,1,1,2,6,1,2,1,MD,5,3,0,7,1
1767,38,2,6,3, ,1,2,4,5,5,1,9,2,CA,5,2,0,2,1
1768,64,1,1,4, ,3,2,1,5,6,5,1,3,PA,1,3,2,3,5
1769,62,1,1,4, ,3,2,2,4,6,1,1,1,FL,2,3,1,3,1
1770,64,1,1,4, ,3,1,4,5,6,1,9,2,IL,2,3,1,7,1
1771,45,2,1,2, ,3,2,1,4,3,1,9,3,TX,1,1,2,2,5
1772,59,2,1,3, ,3,2,4,5,5,1,9,1,OH,2,2,0,7,1
1773,75,1,1,3, ,1,2,1,1,5,1,1,5,FL,5,2,0,1,5
1774,80,2,1,1, ,1,2,1,5,2,1,1,5,MD,2,1,0,9,5
1775,23,1,1,3, ,3,2,4,5,5,1,9,7,MI,2,1,0,2,1
1776,55,2,1,3, ,1,2,1,5,4,1,1,1,FL,5,3,1,7,1
1777,63,1,1,4, ,4,2,4,5,6,1,1,1,CT,2,2,2,5,5
1778,80,1,1,3, ,5,2,2,5,5,1,9,1,TX,1,3,2,0,5
1779,61,1,1,4, ,0,2,1,2,6,1,1,3,CO,1,2,2,2,5
1780,74,2,2,4, ,2,2,1,1,6,1,9,2,TX,5,1,0,1,1
1781,41,2,1,3, ,2,2,2,3,5,1,9,1,NM,5,2,1,7,5
1782,34,2,1,4, ,4,2,1,5,6,1,9,1,NC,1,3,2,3,5
1783,42,2,1,4, ,5,2,2,4,6,1,1,1,MA,5,3,1,7,1
1784,64,2,2,4, ,4,1,4,5,6,1,1,1,CA,5,3,1,5,1
1785,38,2,2,3, ,2,2,2,5,5,5,2,2,CT,5,2,1,4,1
1786,32,2,1,0, ,3,2,4,5,9,1,2,1,MO,9,3,0,9,6
1787,53,2,2,3, ,1,2,1,1,4,1,1,3,AL,5,2,1,3,1
1788,65,2,1,2, ,3,1,1,1,3,1,1,1,FL,1,2,2,5,5
1789,80,2,1,1, ,1,2,2,4,2,1,1,5,NY,1,1,2,5,5
1790,71,2,1,4, ,3,2,2,3,6,1,9,5,VA,5,3,1,4,1
1791,66,2,5,3, ,2,2,4,1,5,5,1,3,IL,1,1,1,7,5
1792,63,2,2,4, ,3,1,1,1,6,1,9,3,NY,5,3,1,7,1
1793,55,1,1,3, ,1,2,1,5,5,1,9,1,GA,1,3,2,4,5
1794,55,2,5,3, ,4,2,1,2,5,1,9,1,CT,1,3,0,9,5
1795,46,2,1,3, ,3,1,4,1,4,1,1,1,CO,1,3,2,7,5
1796,65,1,2,2, ,1,2,1,5,3,1,9,3,MD,5,3,0,9,5
1797,49,1,5,2, ,3,2,4,2,3,5,9,3,CO,1,2,2,3,5
1798,69,2,1,4, ,3,2,1,4,6,1,1,1,MN,5,3,1,3,1
1799,0,1,2,4, ,3,2,1,1,6,1,1,1,GA,2,1,1,4,5
1800,57,1,1,1, ,3,1,1,1,2,1,1,3,AR,1,1,2,3,5
1801,80,1,1,4, ,3,2,1,5,6,1,1,5,KS,1,3,0,9,5
1802,55,2,1,3, ,4,2,1,5,4,1,9,1,VA,2,3,2,2,5
1803,78,1,1,4, ,5,1,4,4,6,1,9,1,NY,5,3,1,7,1
1804,26,1,5,3, ,4,2,4,5,5,5,2,7,FL,1,3,2,7,1
1805,66,1,1,3, ,2,2,1,3,5,1,2,3,ID,2,3,0,1,5
1806,41,1,2,3, ,4,1,1,4,5,1,9,3,FL,5,2,1,5,1
1807,29,1,5,4, ,3,2,4,5,6,5,9,2,MO,4,3,0,9,1
1808,79,1,1,3, ,1,2,4,5,4,1,9,3,MD,5,3,1,3,1
1809,71,1,1,4, ,4,2,1,2,6,1,1,1,OR,5,3,1,4,1
1810,24,1,1,4, ,3,2,4,5,6,1,9,2,OH,5,3,1,6,1
1811,63,1,1,4, ,4,2,1,5,6,1,1,1,MD,2,2,2,3,5
1812,42,2,1,4, ,3,2,4,2,6,1,1,1,IN,1,2,2,4,1
1813,43,2,2,3, ,1,2,1,5,5,1,9,4,SC,5,3,3,9,1
1814,66,1,2,2, ,1,2,4,3,3,1,9,7,KS,2,3,1,3,1
1815,56,1,1,3, ,4,2,4,5,5,1,9,1,PA,5,3,1,1,1
1816,68,1,1,2, ,2,2,4,3,3,1,9,1,UT,1,3,2,2,5
1817,60,2,9,4, ,0,2,1,9,6,1,9,1,VA,1,1,0,9,5
1818,0,2,1,4, ,2,2,1,1,6,1,2,1,FL,1,1,2,4,5
1819,58,2,1,4, ,4,2,2,3,6,1,1,1,NM,1,3,0,9,5
1820,79,2,1,2, ,0,2,1,5,3,1,1,1,MD,5,3,1,4,1
1821,36,1,1,1, ,3,1,1,5,2,1,9,1,MD,1,2,2,2,5
1822,36,2,1,3, ,4,1,4,5,5,1,1,1,MD,2,1,2,5,5
1823,80,2,2,2, ,2,2,2,3,3,1,2,5,DC,5,3,1,9,1
1824,74,1,4,4, ,5,1,1,5,6,1,9,1,CA,1,2,2,3,5
1825,65,2,1,3, ,5,2,1,5,4,1,9,5,MA,5,3,1,2,1
1826,58,1,4,3, ,4,2,1,1,5,1,1,1,GA,1,2,2,1,5
1827,50,2,1,4, ,4,1,4,5,6,1,1,2,DC,5,3,1,7,1
1828,28,2,1,3, ,2,1,2,4,4,1,9,1,MD,1,3,2,3,5
1829,55,2,2,3, ,1,2,1,1,5,1,1,1,MS,5,3,1,5,1
1830,80,1,1,2, ,3,2,1,5,3,1,9,3,OH,1,3,2,3,5
1831,56,2,1,3, ,4,2,2,2,4,1,1,1,MN,9,3,2,1,5
1832,39,1,1,3, ,2,2,4,5,4,1,9,2,TX,2,3,0,2,1
1833,29,1,5,1, ,2,2,2,5,2,1,9,1,TX,5,1,0,3,1
1834,33,2,1,4, ,4,2,4,5,6,1,9,1,IA,5,1,1,0,1
1835,58,1,1,3, ,4,2,4,5,5,1,9,1,NM,1,1,2,0,5
1836,71,1,1,3, ,3,2,1,1,4,1,1,1,OK,2,3,2,2,5
1837,0,2,2,4, ,4,2,1,3,6,1,9,2,OH,5,2,1,4,1
1838,35,2,2,4, ,3,2,1,1,6,1,1,1,SC,5,3,1,1,1
1839,49,2,2,4, ,4,2,1,1,6,1,1,1,WI,5,2,1,3,1
1840,73,1,1,4, ,4,2,1,5,6,1,1,4,CO,2,3,1,7,5
1841,43,2,5,4, ,3,1,2,3,6,5,1,1,NY,5,2,0,9,1
1842,30,2,5,4, ,3,2,4,5,6,5,9,7,CA,5,3,1,1,1
1843,0,1,5,4, ,1,1,1,5,6,5,9,7,CT,2,3,0,9,5
1844,71,1,1,4, ,4,2,1,5,6,1,9,1,CT,5,3,1,7,1
1845,47,2,3,1, ,2,2,4,5,2,5,9,1,VA,2,2,0,2,1
1846,28,2,1,3, ,3,2,1,5,5,1,9,1,AL,1,1,0,9,5
1847,80,2,1,4, ,5,2,2,1,6,1,9,5,NJ,1,3,2,1,5
1848,55,1,1,4, ,4,2,4,3,6,1,9,1,UT,1,2,0,7,5
1849,73,2,1,4, ,4,2,4,5,6,1,1,7,IL,5,3,1,7,1
1850,62,1,1,3, ,4,1,4,3,5,1,9,1,NM,5,2,1,2,1
1851,51,2,1,3, ,2,2,1,3,5,1,1,5,MN,2,2,1,2,1
1852,67,2,1,2, ,1,2,1,1,3,1,2,1,SC,1,3,2,7,5
1853,0,1,1,3, ,3,2,4,4,5,1,1,1,OH,4,2,0,1,6
1854,80,2,1,4, ,1,2,4,5,6,1,9,5,MA,5,3,1,0,1
1855,30,2,1,4, ,1,2,4,5,6,1,2,2,DC,5,2,1,7,1
1856,58,2,5,1, ,1,2,2,5,2,1,9,7,CA,5,2,2,7,5
1857,27,1,2,3, ,1,2,4,5,5,1,9,7,IL,2,2,1,3,1
1858,48,1,5,4, ,4,2,2,5,6,5,9,1,TX,2,2,2,7,5
1859,60,1,5,2, ,2,2,2,1,3,5,9,1,CA,5,3,1,9,1
1860,45,1,2,3, ,5,2,4,4,5,1,9,1,TX,5,3,1,4,1
1861,40,2,1,3, ,2,2,4,5,5,1,2,4,TX,2,2,1,4,1
1862,37,2,5,2, ,3,2,4,5,3,1,1,1,FL,5,2,1,3,1
1863,27,2,1,4, ,1,2,1,1,6,1,9,1,LA,2,2,2,7,5
1864,49,1,1,4, ,3,2,4,5,6,1,9,3,IN,2,2,1,0,1
1865,80,1,1,2, ,4,2,1,5,3,1,9,5,UT,2,3,2,9,5
1866,54,1,1,2, ,4,1,4,5,3,1,1,1,MA,1,2,2,5,5
1867,44,2,1,4, ,3,1,1,2,6,1,9,1,OH,5,3,1,5,1
1868,59,1,1,4, ,4,2,2,1,6,1,9,3,NY,1,3,1,7,5
1869,46,1,1,4, ,5,2,2,2,6,5,1,1,MA,1,2,1,7,5
1870,69,1,1,4, ,2,2,2,5,6,1,9,1,GA,5,3,1,4,1
1871,39,1,5,2, ,3,2,4,5,3,1,2,7,IL,2,2,0,6,5
1872,77,1,1,4, ,0,2,1,4,6,1,2,1,PA,4,3,0,2,1
1873,80,2,1,3, ,4,2,2,1,4,1,1,1,PA,5,3,1,1,1
1874,29,2,1,4, ,1,1,1,3,6,1,9,1,OH,1,2,0,9,5
1875,72,2,2,4, ,2,2,1,1,6,1,9,1,NC,5,3,1,5,1
1876,50,2,1,4, ,5,2,1,5,6,1,1,1,VA,1,3,1,2,1
1877,38,1,1,4, ,1,1,4,5,6,1,1,7,CT,2,3,2,6,5
1878,53,1,3,4, ,5,1,4,4,6,5,1,1,CA,5,3,1,4,1
