responseID,VCF0101,VCF0104,VCF0105a,VCF0130,VCF0302,VCF0310,VCF0705,VCF0733,VCF0305,VCF0803,VCF0901b
62392,80,2,1,5,2,3,1,7,2,2,MA
62393,55,1,4,5,5,2,0,4,4,9,NE
62394,69,1,2,1,5,3,1,4,4,2,VA
62395,65,1,1,1,2,3,2,3,2,5,NJ
62396,29,1,1,5,2,3,1,7,2,4,TX
62397,39,2,2,5,5,3,0,2,4,1,IL
62398,23,1,3,1,2,2,0,2,1,9,TX
62399,47,2,1,1,1,2,2,1,3,6,KY
62400,32,1,1,4,1,3,3,3,3,5,MA
62401,60,2,2,2,5,3,1,2,4,4,NC
62402,22,1,1,5,2,1,0,3,2,3,NC
62403,35,1,4,5,5,2,0,3,3,2,SC
62404,39,1,1,5,5,3,1,4,4,2,CO
62405,27,1,1,5,5,3,1,6,3,1,OR
62406,28,1,1,3,2,2,0,1,1,6,CO
62407,34,1,1,1,5,3,1,2,4,2,AZ
62408,58,2,1,4,1,2,1,2,3,4,FL
62409,40,2,1,5,1,1,1,7,3,4,PA
62410,29,2,1,4,2,2,1,1,2,4,MI
62411,75,1,1,2,2,3,1,7,2,3,MI
62412,40,2,1,2,2,1,0,5,2,3,KY
62413,42,2,1,5,2,3,1,5,2,4,MD
62414,62,1,1,4,4,3,2,7,2,6,AZ
62415,44,2,1,5,2,2,3,9,1,4,OH
62416,57,2,1,5,2,3,1,7,2,9,WI
62417,59,1,2,5,2,3,1,5,2,4,NJ
62418,57,1,3,1,1,2,2,2,3,9,NC
62419,36,2,1,5,4,3,0,9,1,1,NY
62420,60,1,1,5,2,2,0,3,2,4,VA
62421,62,2,1,5,5,3,1,7,4,2,NH
62422,24,2,2,3,5,2,1,9,3,2,SC
62423,55,1,1,4,5,3,1,5,4,4,OH
62424,77,2,1,1,1,3,2,2,4,6,VA
62425,80,2,1,5,5,3,1,6,4,2,MN
62426,27,2,6,5,5,3,1,7,4,2,GA
62427,51,1,4,2,5,3,1,7,4,4,NY
62428,58,2,2,1,5,3,0,7,3,3,MI
62429,0,2,1,2,1,2,2,9,4,9,FL
62430,66,1,1,5,2,3,2,3,2,6,IL
62431,46,1,1,3,2,2,2,1,1,4,MO
62432,32,1,1,1,1,2,2,7,3,6,SC
62433,49,1,1,3,1,3,0,9,4,6,IL
62434,40,2,1,5,5,3,1,7,4,3,TX
62435,42,2,1,5,5,1,1,2,3,4,CA
62436,80,2,1,5,5,3,1,1,4,9,WI
62437,29,1,1,4,2,3,2,5,1,6,MN
62438,53,1,1,5,1,2,0,2,3,4,KY
62439,34,2,1,5,2,1,1,3,2,3,MS
62440,32,2,5,3,5,1,0,9,3,3,TX
62441,68,2,1,3,2,1,1,7,2,4,AZ
62442,37,2,1,5,2,2,1,6,2,1,IA
62443,72,2,1,5,1,3,2,7,3,6,TX
62444,62,2,1,5,5,3,1,7,4,3,OH
62445,40,1,3,2,2,2,1,2,1,3,CA
62446,80,2,1,2,1,3,2,7,4,6,TX
62447,34,1,1,4,2,2,1,0,2,4,MT
62448,80,2,1,5,5,3,1,3,4,1,ID
62449,71,2,1,5,5,3,1,7,4,1,RI
62450,61,1,1,4,1,1,2,7,4,6,FL
62451,51,1,3,5,1,2,2,5,4,2,TX
62452,50,1,2,5,2,3,1,7,2,4,OH
62453,38,1,1,5,2,2,1,4,2,4,CA
62454,67,1,1,2,1,3,1,3,3,4,MI
62455,63,2,2,5,2,3,1,7,2,1,PA
62456,49,1,1,5,2,2,2,0,2,6,KS
62457,67,2,1,2,1,2,2,1,4,6,KS
62458,60,1,1,5,2,3,1,1,2,2,CA
62459,27,2,5,5,4,2,0,2,2,4,KY
62460,26,1,1,5,5,2,1,6,4,2,IL
62461,50,1,5,5,2,1,1,1,2,4,AZ
62462,52,1,1,4,2,3,0,4,1,3,DE
62463,72,1,1,1,1,3,2,3,4,6,VA
62464,35,1,5,5,5,2,1,3,4,2,CA
62465,73,1,1,5,1,3,2,1,4,6,RI
62466,61,1,1,5,1,1,0,9,3,9,IL
62467,59,1,1,4,1,3,2,2,4,6,MI
62468,59,1,1,5,1,3,2,7,4,6,TX
62469,36,0,9,5,1,2,0,3,3,5,GA
62470,56,1,1,5,2,2,2,2,2,9,RI
62471,31,2,1,4,2,1,0,9,1,4,PA
62472,42,1,1,5,5,3,1,7,4,1,CA
62473,37,2,1,2,1,3,2,3,3,6,CA
62474,67,1,1,2,1,3,2,7,4,6,PA
62475,79,2,1,1,5,3,2,7,3,2,CT
62476,49,2,1,5,5,3,1,7,4,2,PA
62477,37,2,1,5,1,3,2,7,3,6,NV
62478,70,2,1,5,1,3,2,3,3,5,WA
62479,58,2,2,1,2,3,1,7,2,4,MS
62480,25,2,1,5,5,3,0,9,4,2,VA
62481,42,1,1,4,1,2,2,2,4,6,FL
62482,25,1,1,5,4,1,3,2,1,4,IA
62483,80,1,3,4,1,3,0,9,4,4,IL
62484,55,2,1,4,2,2,0,7,1,9,OR
62485,57,2,5,5,1,3,2,7,4,7,TN
62486,44,2,1,5,5,3,1,7,4,2,NY
62487,56,2,1,2,1,2,2,7,4,6,IA
62488,55,2,3,5,2,1,0,9,1,4,NJ
62489,63,2,1,5,5,3,1,7,4,3,MD
62490,40,2,5,5,4,1,0,9,1,9,CA
62491,60,2,1,1,1,3,0,0,4,6,WI
62492,55,1,1,5,2,1,1,2,2,9,CA
62493,70,1,1,5,2,3,2,2,1,4,CO
62494,52,2,1,4,1,1,2,7,4,6,TN
62495,35,2,1,5,5,2,1,3,4,1,WI
62496,47,1,1,5,5,2,1,3,3,2,CA
62497,62,2,1,4,2,2,3,9,1,5,IL
62498,35,1,1,5,2,2,2,3,2,5,TX
62499,70,1,1,5,2,2,2,0,1,4,WI
62500,43,1,1,5,5,1,1,9,3,9,OR
62501,54,2,1,2,1,2,1,7,4,4,OR
62502,36,2,1,4,1,2,2,4,4,9,WA
62503,39,1,1,1,1,2,2,1,3,6,PA
62504,38,2,1,5,1,1,2,9,3,4,NY
62505,44,1,1,2,1,3,2,7,4,7,IL
62506,41,1,1,2,1,0,2,7,3,5,OH
62507,40,2,1,5,2,2,2,5,1,4,MA
62508,41,1,1,5,2,2,1,1,2,2,IL
62509,44,2,1,4,4,3,2,5,1,5,IL
62510,63,2,4,5,2,3,1,4,2,4,MI
62511,77,2,2,5,5,2,1,1,3,9,IN
62512,26,2,2,5,5,1,2,7,3,9,SC
62513,68,1,1,5,5,3,1,7,4,3,OK
62514,80,1,1,5,2,2,1,4,2,4,OR
62515,58,2,1,5,5,3,1,1,4,1,NC
62516,0,2,1,5,2,3,0,1,1,5,MA
62517,43,2,1,2,1,1,2,2,4,6,AR
62518,37,2,1,5,2,1,1,4,2,9,TX
62519,46,2,5,1,1,3,2,7,4,7,VA
62520,31,2,2,4,5,2,0,1,4,3,CT
62521,74,2,1,5,5,3,1,7,4,2,WA
62522,29,2,3,5,2,2,0,3,2,2,CA
62523,51,1,1,5,2,3,2,3,2,6,MA
62524,36,2,1,5,1,2,2,9,3,4,CT
62525,80,2,5,3,5,3,0,9,4,3,NY
62526,35,1,1,4,2,2,2,1,2,5,IL
62527,61,2,1,5,1,3,2,7,4,6,TN
62528,23,1,5,5,2,1,3,2,2,3,TX
62529,47,2,2,1,5,2,1,6,3,6,TX
62530,62,1,1,1,4,2,0,2,2,9,TN
62531,45,2,1,1,1,2,2,3,4,7,NC
62532,72,2,1,4,2,2,1,5,2,5,DC
62533,69,2,3,2,5,3,1,7,4,4,IA
62534,73,1,1,1,1,3,2,7,4,6,AL
62535,76,1,1,5,5,3,1,3,4,2,CA
62536,55,1,1,5,2,3,2,2,2,6,RI
62537,70,2,2,4,2,3,0,9,2,3,MS
62538,71,1,1,4,2,3,2,7,2,6,OH
62539,72,2,1,1,5,3,1,7,3,4,WA
62540,58,2,1,5,5,3,1,7,4,4,CA
62541,35,1,1,5,2,3,1,5,1,2,NC
62542,70,1,1,4,2,3,2,7,2,6,NJ
62543,71,2,1,4,2,3,1,7,2,2,NY
62544,61,2,4,5,5,2,1,3,3,9,NM
62545,0,0,9,1,2,2,1,3,1,4,VT
62546,67,1,1,5,1,2,2,5,3,5,CO
62547,50,2,1,3,1,3,2,5,4,6,IL
62548,32,2,1,5,5,2,1,2,3,4,MA
62549,33,2,1,5,5,2,1,1,4,1,NH
62550,0,0,1,9,2,3,1,2,1,4,FL
62551,51,2,1,5,5,1,1,2,3,2,IL
62552,54,1,1,3,2,2,1,4,2,6,MO
62553,32,1,1,5,1,2,2,3,4,6,NJ
62554,58,2,1,5,1,3,1,7,4,5,WI
62555,50,2,1,1,1,1,2,3,3,7,MI
62556,59,1,1,5,5,3,1,2,4,2,FL
62557,43,2,6,3,2,2,0,9,1,5,TX
62558,34,1,5,3,5,2,1,3,3,4,TX
62559,54,1,1,5,5,2,0,3,3,9,MI
62560,55,2,1,5,5,2,1,2,4,2,NC
62561,56,2,2,1,5,2,0,1,3,6,IN
62562,38,1,1,2,1,3,1,7,3,5,UT
62563,80,2,1,1,5,3,1,4,4,9,MA
62564,65,1,1,1,1,3,2,7,4,6,MA
62565,65,2,1,1,5,3,1,7,4,2,MO
62566,62,2,1,2,5,3,1,5,4,2,WA
62567,44,1,1,5,1,3,2,3,4,6,GA
62568,33,2,1,5,1,1,2,6,4,6,ND
62569,45,2,2,5,2,3,2,2,2,4,CA
62570,55,2,1,5,1,2,2,1,3,5,CO
62571,36,2,1,4,1,3,2,7,4,6,IL
62572,31,2,1,4,5,2,0,3,3,4,MS
62573,46,2,1,5,5,3,1,6,4,2,PA
62574,43,2,1,2,2,2,2,2,2,5,CT
62575,37,1,1,5,2,1,1,5,2,1,CA
62576,38,1,1,5,5,3,1,7,4,1,CT
62577,55,2,1,1,1,3,2,1,3,3,NY
62578,76,2,1,4,2,2,1,1,1,4,NY
62579,71,2,1,1,5,2,1,4,4,9,MA
62580,30,1,1,3,5,1,0,1,3,4,SC
62581,77,2,1,5,5,1,0,9,4,2,PA
62582,71,2,1,5,5,1,1,1,3,6,NC
62583,53,2,1,5,1,2,2,5,3,6,NC
62584,50,1,1,5,1,2,1,1,3,3,UT
62585,48,2,1,5,5,2,1,5,3,2,WI
62586,37,2,2,4,2,2,2,3,1,4,NC
62587,53,1,5,5,2,3,0,3,2,9,TX
62588,68,2,1,5,1,3,2,5,4,4,WA
62589,45,2,5,5,5,2,0,9,3,5,GA
62590,80,2,4,1,5,3,1,7,4,1,VA
62591,65,2,1,5,4,3,2,3,2,5,ME
62592,30,2,1,5,5,2,1,5,4,2,DE
62593,66,2,1,5,5,2,1,5,3,2,CA
62594,38,1,6,5,2,1,0,1,2,3,OH
62595,40,1,5,4,5,3,1,3,4,4,PA
62596,42,1,5,1,1,3,2,9,4,7,FL
62597,24,2,3,5,5,3,1,3,4,4,TX
62598,65,1,1,1,2,3,2,4,2,6,IN
62599,68,2,1,3,1,3,2,4,4,6,CO
62600,75,2,5,1,5,2,1,0,3,9,PA
62601,54,2,5,5,2,3,1,5,2,2,TX
62602,39,2,1,5,5,2,1,7,4,1,LA
62603,62,2,1,5,1,1,2,7,4,6,AZ
62604,43,2,1,5,2,2,2,4,2,9,MA
62605,38,1,5,4,2,2,1,7,2,4,CO
62606,60,1,1,5,5,3,1,4,3,2,NJ
62607,58,1,1,5,2,3,1,7,2,2,DE
62608,80,2,1,2,2,2,2,2,2,5,OH
62609,68,2,1,5,1,2,0,9,4,6,IL
62610,0,1,1,2,1,3,2,7,4,6,IL
62611,80,2,1,3,5,3,1,7,3,4,IL
62612,35,2,1,5,5,1,0,9,3,4,NC
62613,40,1,5,5,5,3,1,2,3,2,CA
62614,64,1,2,5,2,3,1,4,1,4,NY
62615,31,1,1,4,1,3,0,9,3,5,PA
62616,62,2,1,1,1,3,2,7,4,6,SC
62617,63,2,1,5,1,3,2,5,4,6,MD
62618,55,1,1,5,5,3,1,7,4,2,NY
62619,45,2,1,5,1,3,2,4,4,5,TN
62620,64,2,4,5,1,3,2,5,4,6,CA
62621,36,1,1,5,5,3,0,7,4,2,IN
62622,59,2,6,1,5,3,2,4,4,4,WV
62623,25,2,1,5,2,1,1,2,1,9,CT
62624,43,1,1,4,2,1,0,5,1,9,MA
62625,0,0,1,2,1,3,2,5,4,7,CA
62626,51,2,1,5,5,2,1,7,4,4,CA
62627,52,2,1,2,2,1,0,1,2,6,IA
62628,37,1,1,5,1,1,2,2,3,5,IL
62629,49,1,1,1,2,1,1,7,2,3,CA
62630,45,1,1,5,2,3,0,4,2,5,WV
62631,26,1,1,5,2,3,3,7,2,5,OK
62632,39,1,1,5,2,1,0,5,2,5,FL
62633,68,1,1,2,2,3,2,7,2,6,KY
62634,72,2,1,3,5,2,1,2,4,4,PA
62635,47,2,1,5,2,2,0,9,2,3,NC
62636,59,2,2,3,5,3,1,7,4,4,MS
62637,63,2,1,1,1,3,2,7,4,7,TX
62638,68,1,6,5,5,3,1,7,4,2,CA
62639,79,2,1,1,2,3,0,9,1,5,IL
62640,40,2,1,5,5,2,1,3,4,2,NV
62641,47,2,1,2,1,3,2,4,4,6,MD
62642,56,1,5,5,2,2,1,0,2,4,AR
62643,40,1,1,3,4,3,3,3,2,7,MD
62644,25,1,5,1,5,3,1,7,3,1,CA
62645,54,2,1,5,5,2,1,2,3,3,IL
62646,45,2,2,3,5,3,1,2,4,2,GA
62647,33,2,1,3,1,2,0,4,4,4,NY
62648,61,2,1,2,1,3,2,7,4,6,FL
62649,51,2,2,5,5,3,1,7,3,2,CT
62650,63,2,2,5,5,3,1,7,4,9,SC
62651,50,2,4,9,2,2,2,7,2,5,WY
62652,22,1,5,5,5,2,0,9,3,9,TX
62653,29,2,1,5,5,3,1,7,4,2,IL
62654,76,2,1,1,5,2,1,3,4,4,NJ
62655,64,1,6,1,2,2,2,3,2,6,GA
62656,63,1,3,5,2,2,1,2,2,4,VA
62657,39,2,3,5,5,1,0,2,3,4,WA
62658,42,2,2,5,5,2,1,2,4,1,IL
62659,24,2,5,4,5,3,1,2,4,4,TX
62660,63,2,2,4,5,3,1,3,4,4,RI
62661,75,2,1,4,1,2,2,7,4,9,GA
62662,66,2,1,1,1,3,2,3,4,6,WA
62663,50,1,1,1,1,3,2,6,4,6,NC
62664,63,1,1,5,5,3,1,6,4,3,MA
62665,38,1,1,4,1,2,2,2,4,6,TX
62666,57,2,1,3,5,3,1,5,4,2,MN
62667,28,1,2,4,5,2,1,9,4,4,NC
62668,35,1,1,5,5,3,2,5,4,4,CO
62669,58,1,4,3,4,2,0,1,2,3,MN
62670,59,1,1,5,1,3,2,2,4,9,TX
62671,57,1,1,5,2,2,0,1,2,4,WI
62672,68,2,2,1,5,3,1,7,4,2,TN
62673,22,2,1,5,4,2,1,2,2,1,KY
62674,26,2,5,5,2,2,1,4,2,3,CA
62675,69,2,1,1,5,2,2,2,3,6,WV
62676,66,1,1,5,2,3,0,5,2,4,CT
62677,67,1,1,3,2,3,1,1,2,4,TN
62678,47,0,9,1,5,2,1,3,4,3,IL
62679,41,2,1,2,1,2,2,3,4,6,OH
62680,41,2,1,4,1,3,2,7,4,6,PA
62681,36,2,1,4,5,3,1,7,4,2,MD
62682,55,1,1,5,5,3,1,5,4,2,NJ
62683,62,2,1,2,1,3,2,7,4,7,CT
62684,36,2,6,5,2,2,0,1,2,3,PA
62685,24,2,1,1,5,3,1,4,3,4,IN
62686,32,1,6,4,1,2,0,2,4,6,NY
62687,43,1,2,5,2,2,1,4,2,3,SC
62688,68,1,1,3,5,2,1,1,3,9,CA
62689,37,2,1,5,5,2,1,1,3,3,AZ
62690,44,2,1,5,2,2,1,7,1,4,MN
62691,68,2,1,3,1,3,2,5,4,6,CA
62692,74,2,5,1,5,3,1,5,4,9,CO
62693,37,2,5,5,5,1,1,3,3,4,OH
62694,26,2,1,5,4,1,3,1,2,1,NV
62695,64,1,1,2,1,3,2,4,4,6,IN
62696,26,1,6,4,2,1,2,0,2,4,OR
62697,39,1,1,5,2,1,0,1,1,9,IL
62698,71,1,3,3,1,2,2,1,4,9,NJ
62699,72,2,1,5,5,3,1,7,4,2,HI
62700,63,2,1,5,5,3,1,7,4,2,CA
62701,30,2,1,5,2,2,1,0,2,4,WI
62702,40,2,1,5,5,3,1,7,4,1,LA
62703,38,2,5,5,2,2,1,1,2,2,FL
62704,61,2,1,4,1,3,2,3,3,5,OR
62705,28,2,1,5,5,3,1,7,4,2,GA
62706,76,2,1,5,1,3,2,2,4,6,AZ
62707,80,2,1,1,5,2,1,2,4,4,PA
62708,63,2,1,1,1,3,2,3,4,7,ME
62709,57,1,1,5,1,3,2,6,4,7,CA
62710,42,1,5,5,1,3,2,3,4,6,CA
62711,47,1,1,5,2,2,1,7,2,2,TX
62712,50,1,1,5,5,3,1,0,4,4,MN
62713,68,1,1,5,2,2,1,2,1,4,MN
62714,65,2,1,5,5,3,1,7,4,3,NJ
62715,0,2,1,1,4,2,1,2,1,4,MD
62716,29,1,1,5,2,3,3,7,2,4,MS
62717,31,1,1,5,1,3,2,7,4,6,MT
62718,45,2,1,5,5,3,1,7,4,1,FL
62719,58,2,1,4,1,3,2,2,4,6,OH
62720,66,1,1,5,5,3,1,5,3,3,IL
62721,37,2,4,4,2,3,1,7,1,4,GA
62722,28,1,1,5,2,1,3,5,1,5,SD
62723,76,2,1,5,1,3,2,1,3,9,NJ
62724,31,2,1,4,5,3,1,7,4,4,NY
62725,64,2,4,5,1,3,2,1,4,7,FL
62726,71,1,1,5,2,3,2,2,1,7,LA
62727,30,2,1,5,5,3,1,5,3,2,VT
62728,65,2,1,5,5,2,0,9,4,3,IL
62729,70,2,1,5,5,2,1,1,4,4,CO
62730,73,2,5,4,1,3,2,6,4,6,FL
62731,37,1,1,5,5,1,0,9,3,4,FL
62732,62,2,1,1,5,3,1,5,4,3,WI
62733,37,1,1,5,1,3,0,9,4,6,CA
62734,76,2,5,2,5,3,1,2,4,9,TX
62735,72,1,5,5,2,2,0,3,1,3,CA
62736,50,2,2,4,5,2,1,9,4,1,NY
62737,57,1,1,5,2,2,3,7,2,4,GA
62738,25,2,1,5,5,1,0,9,3,9,PA
62739,69,1,1,5,5,3,1,7,4,2,MA
62740,40,2,6,1,5,3,1,3,4,4,NM
62741,30,1,1,3,5,2,1,3,4,9,CA
62742,38,1,1,4,2,2,1,6,2,4,TX
62743,51,1,1,5,1,3,2,4,4,6,TX
62744,68,2,1,5,1,3,2,7,3,6,IL
62745,57,1,1,2,5,3,1,7,4,4,CA
62746,55,2,1,5,1,3,2,4,3,5,AZ
62747,55,1,1,5,5,3,1,7,4,2,CA
62748,68,2,1,2,1,3,2,7,4,7,AL
62749,26,1,1,5,2,2,0,9,1,4,WI
62750,59,2,5,4,1,1,2,3,3,5,TX
62751,57,1,1,5,5,3,1,7,4,4,IL
62752,52,2,2,5,2,3,2,3,2,6,TN
62753,69,1,1,3,1,3,2,3,4,6,IN
62754,52,2,1,5,1,3,2,0,4,6,CA
62755,66,2,5,5,2,3,2,2,2,7,NJ
62756,55,1,1,5,5,3,1,7,4,3,VA
62757,39,1,6,5,5,1,0,9,4,4,NY
62758,34,2,1,5,5,3,0,9,4,2,CO
62759,77,1,1,1,1,3,0,9,4,6,MS
62760,41,1,1,5,2,1,1,7,2,6,NJ
62761,61,1,1,5,2,3,2,6,2,6,NC
62762,59,1,5,5,2,3,2,6,2,6,MA
62763,25,2,5,3,2,2,3,5,1,4,CA
62764,37,1,1,4,5,2,0,7,4,5,IL
62765,68,1,1,5,5,3,1,7,3,4,UT
62766,29,2,1,1,5,3,1,5,4,2,AZ
62767,60,2,3,5,5,2,1,1,3,3,CA
62768,58,1,1,4,1,3,2,1,4,7,KY
62769,74,1,1,5,1,3,2,1,4,9,IN
62770,28,2,1,3,1,2,2,3,3,5,MI
62771,63,2,1,2,1,3,2,7,4,6,KS
62772,55,1,1,5,4,3,2,5,2,6,KY
62773,24,1,5,4,5,3,1,3,4,6,CA
62774,24,1,5,1,5,3,1,5,4,2,KS
62775,58,1,1,2,1,2,0,2,3,5,MD
62776,70,1,1,5,2,2,1,0,2,5,LA
62777,65,1,3,2,2,3,1,7,2,4,CA
62778,40,2,1,4,5,2,0,9,4,2,NY
62779,66,2,1,2,5,2,1,2,4,9,WI
62780,60,1,5,2,5,3,1,2,4,4,NV
62781,0,1,9,2,2,3,3,0,2,5,TX
62782,28,1,6,5,5,2,0,9,4,2,CA
62783,33,1,2,5,5,2,2,3,4,5,AL
62784,67,2,2,4,2,2,0,9,2,4,TN
62785,36,2,1,2,1,2,2,5,3,7,AL
62786,80,2,1,3,1,2,2,2,4,5,AZ
62787,21,2,1,5,2,3,1,7,2,1,NJ
62788,29,1,1,5,2,1,1,1,2,3,MN
62789,80,2,1,5,1,1,2,3,3,4,OH
62790,26,1,3,5,2,3,1,2,2,2,CA
62791,25,1,2,5,9,2,1,1,1,9,IL
62792,52,1,1,5,2,2,0,1,1,4,WI
62793,61,1,1,4,5,3,1,7,4,3,GA
62794,29,1,1,5,5,3,1,7,4,3,IL
62795,56,2,1,5,2,3,1,6,2,4,CA
62796,38,2,6,3,1,2,2,2,4,6,CA
62797,0,1,1,1,5,3,1,3,4,3,OR
62798,63,1,1,5,4,3,2,1,2,5,CA
62799,54,1,1,4,2,2,2,7,2,5,IL
62800,80,2,1,1,1,3,2,6,4,6,IA
62801,47,1,1,5,1,2,0,3,3,5,MI
62802,24,2,5,3,5,2,1,2,3,4,NH
62803,50,1,1,5,2,2,0,9,2,9,FL
62804,25,2,1,5,5,3,0,9,3,9,KY
62805,24,2,1,5,2,3,1,7,2,4,FL
62806,57,2,1,5,5,2,1,5,4,4,IN
62807,62,2,1,2,1,3,2,2,4,6,GA
62808,34,1,2,5,2,1,0,2,1,9,GA
62809,41,1,5,5,2,2,0,1,1,9,TX
62810,42,2,1,5,2,2,0,2,2,7,KS
62811,37,2,2,5,2,3,2,3,1,9,FL
62812,34,1,1,4,1,3,2,9,4,6,UT
62813,73,2,1,1,1,2,2,0,4,6,TN
62814,22,1,1,5,5,3,1,7,4,3,SC
62815,80,2,1,5,2,2,1,0,1,4,MA
62816,73,1,1,5,5,3,1,7,3,1,NY
62817,78,1,1,5,5,3,1,2,4,2,FL
62818,27,2,1,5,5,3,1,6,4,3,MI
62819,0,1,1,5,5,2,1,9,4,2,MA
62820,80,1,1,1,1,2,2,1,4,6,NC
62821,49,2,1,3,2,2,0,9,2,5,MS
62822,68,1,5,2,1,3,0,1,4,6,NJ
62823,60,2,2,1,2,3,0,9,1,5,GA
62824,65,2,2,2,5,2,1,2,4,9,DC
62825,21,2,1,5,2,2,1,2,1,4,NJ
62826,21,2,2,4,5,3,1,6,4,3,NC
62827,73,2,1,4,1,2,2,9,4,9,OH
62828,66,2,1,5,5,3,1,7,4,1,IN
62829,35,2,1,5,2,1,1,5,2,9,OR
62830,34,2,5,5,1,2,2,3,4,9,CA
62831,60,1,2,1,5,3,1,2,4,9,TN
62832,43,1,5,5,9,2,0,9,0,4,CA
62833,80,2,1,5,1,3,2,7,4,6,VT
62834,28,2,1,5,5,2,1,4,4,2,IN
62835,26,1,1,5,5,3,1,7,4,1,DC
62836,23,1,1,5,1,2,0,3,4,6,GA
62837,69,2,1,2,1,1,2,2,3,6,TN
62838,63,2,1,5,2,2,0,1,1,9,TX
62839,48,2,1,5,1,2,2,1,4,6,FL
62840,55,1,1,5,5,3,1,7,3,2,WA
62841,26,1,1,5,2,2,1,1,2,4,NY
62842,44,2,1,5,5,3,0,9,3,4,CO
62843,31,2,1,5,5,3,1,5,4,2,NC
62844,62,2,1,2,1,3,0,9,4,6,TN
62845,30,2,1,5,2,3,1,5,1,1,UT
62846,60,1,5,4,2,2,0,9,2,4,NY
62847,34,1,1,5,5,2,1,5,3,2,VA
62848,52,2,1,5,5,3,1,7,4,2,CA
62849,0,1,1,5,2,3,2,2,2,4,NC
62850,41,2,1,5,5,2,0,9,4,2,IL
62851,40,1,1,5,5,3,0,9,3,4,AL
62852,73,1,1,2,5,3,2,1,4,4,IN
62853,0,1,3,5,5,1,1,1,4,2,WA
62854,80,1,1,1,5,3,1,3,4,3,TX
62855,68,1,1,5,5,3,0,9,4,2,MI
62856,36,2,2,3,5,2,1,3,4,9,SC
62857,59,2,1,5,2,3,1,7,2,4,CO
62858,39,1,1,2,1,3,0,9,4,6,AL
62859,60,1,1,1,2,3,1,3,2,3,WA
62860,24,2,2,5,2,2,0,0,1,9,OH
62861,0,2,2,5,2,2,0,2,2,1,FL
62862,80,2,1,5,2,2,1,9,2,9,FL
62863,33,1,1,5,2,2,1,7,2,9,MI
62864,62,1,1,2,1,3,2,7,4,7,NY
62865,43,1,1,2,2,2,0,3,1,4,PA
62866,0,0,9,5,2,2,3,3,1,5,NY
62867,80,2,1,5,1,3,2,5,4,7,CA
62868,46,1,1,5,2,2,0,2,1,9,CA
62869,0,2,1,1,1,2,2,2,4,7,KS
62870,68,1,1,9,2,3,0,9,2,6,AZ
62871,58,1,1,5,4,3,2,9,2,6,MT
62872,67,1,4,4,5,3,1,3,4,4,NY
62873,61,1,1,5,5,2,1,3,3,3,MI
62874,34,2,6,4,2,2,2,7,1,4,TX
62875,80,2,1,1,5,1,0,2,3,4,CA
62876,45,1,1,5,1,3,0,9,4,5,OH
62877,30,1,5,5,1,1,2,1,3,9,IL
62878,80,2,1,1,1,2,2,4,3,6,PA
62879,60,1,1,1,2,3,2,7,2,5,CA
62880,76,1,1,1,2,3,2,6,2,6,MO
62881,47,1,5,4,1,3,2,9,4,6,NJ
62882,50,2,1,4,1,1,0,4,3,6,MI
62883,57,1,1,5,1,3,0,9,4,7,TN
62884,35,1,1,5,5,1,0,4,3,3,CA
62885,41,2,5,5,2,2,1,3,1,3,CO
62886,26,2,1,5,5,2,1,7,4,2,DC
62887,0,1,1,5,2,3,1,7,2,4,MI
62888,44,1,1,5,2,1,0,1,1,4,SC
62889,80,2,1,2,1,2,2,1,4,9,GA
62890,77,1,1,5,1,3,2,7,4,6,GA
62891,65,1,1,5,5,3,1,6,4,2,WA
62892,79,1,5,5,5,3,1,3,4,4,TX
62893,70,1,2,4,5,3,1,4,4,9,IL
62894,27,1,2,5,5,3,0,9,4,6,KY
62895,29,1,1,5,5,2,1,5,4,2,IN
62896,73,1,1,2,1,2,2,1,3,3,TX
62897,20,2,5,5,2,3,1,3,2,9,CA
62898,44,2,2,2,5,3,1,7,4,1,IL
62899,72,1,1,5,1,3,2,3,4,9,NC
62900,46,1,9,5,5,2,1,9,4,3,CA
62901,54,1,1,4,1,3,0,9,4,6,CT
62902,69,1,1,5,2,2,0,1,1,4,TX
62903,48,2,1,1,5,3,1,7,4,4,IL
62904,0,2,1,1,4,3,2,5,2,6,FL
62905,40,1,1,5,5,1,1,3,4,4,NE
62906,78,2,3,4,2,2,1,2,1,4,NV
62907,49,1,1,5,1,1,2,2,4,6,IN
62908,77,1,1,1,2,2,1,1,1,4,NC
62909,65,1,1,5,2,3,2,5,2,2,GA
62910,58,2,1,5,2,2,1,3,2,4,TX
62911,58,2,1,3,2,3,1,1,1,4,CA
62912,31,1,5,5,4,3,1,7,2,1,NY
62913,35,1,1,4,2,2,1,1,2,4,CA
62914,56,2,1,5,1,3,2,0,3,6,CO
62915,58,2,2,5,5,2,1,2,4,2,CA
62916,22,1,1,5,5,1,1,5,3,3,WA
62917,54,2,3,5,2,3,1,9,1,4,CA
62918,49,2,1,5,5,3,1,2,4,2,MT
62919,68,2,1,1,4,3,1,7,1,4,NE
62920,80,2,1,1,1,3,2,7,4,6,MO
62921,0,1,1,9,2,1,2,7,2,5,CA
62922,52,2,1,3,2,3,2,7,2,4,OH
62923,44,1,1,4,5,3,1,3,4,2,CA
62924,60,1,1,1,1,3,2,6,4,7,PA
62925,59,2,1,5,1,1,2,7,4,7,KY
