responseID,VCF0101,VCF0104,VCF0105a,VCF0110,VCF0114,VCF0127,VCF0128,VCF0130,VCF0140,VCF0143,VCF0146,VCF0147,VCF0901b,VCF0302,VCF0310,VCF0733,VCF0849,VCF0705,VCF0305
61885,45,2,1,4,4,1,2,3,6,1,1,1,MA,5,2,3,1,1,4
61886,63,2,1,3,1,2,2,4,5,1,1,1,MI,2,2,2,1,1,2
61887,42,2,6,2,2,2,4,3,3,1,9,3,FL,5,3,2,5,1,3
61888,55,1,1,4,4,1,4,5,6,1,9,1,IL,2,3,7,1,1,2
61889,63,2,1,4,4,2,4,5,6,1,9,7,TX,2,2,7,5,0,2
61890,73,2,1,4,3,2,4,5,6,1,9,3,CO,5,3,7,1,1,4
61891,62,1,2,4,4,2,1,1,6,1,1,1,FL,5,3,5,1,1,3
61892,50,1,6,4,3,2,4,4,6,5,1,1,KS,2,2,2,1,0,1
61893,49,2,2,4,2,2,1,3,6,1,1,1,MS,5,3,5,5,0,3
61894,58,1,1,3,4,1,2,1,5,1,9,1,IL,5,3,7,1,1,4
61895,77,1,1,4,3,2,1,3,6,1,9,3,SC,1,2,2,5,2,4
61896,80,2,1,3,3,2,4,5,5,1,9,5,CA,5,3,7,1,1,4
61897,78,1,1,4,5,2,4,4,6,5,9,1,HI,2,3,0,5,3,2
61898,69,1,1,3,0,2,2,5,5,1,9,1,SC,1,3,7,5,2,4
61899,49,2,4,4,3,2,1,5,6,1,1,7,OK,1,2,1,1,2,3
61900,79,1,1,3,5,2,1,5,5,1,1,1,TN,1,3,0,5,2,3
61901,68,2,1,4,4,2,3,4,6,1,1,3,CA,5,3,5,1,1,4
61902,57,2,1,3,2,2,1,2,5,1,1,1,LA,1,3,6,5,2,4
61903,26,2,2,3,3,2,4,5,5,1,9,2,FL,2,1,2,1,0,2
61904,78,1,1,2,3,2,1,5,3,1,1,1,OK,1,2,7,5,2,4
61905,34,2,1,3,1,2,1,1,5,1,9,2,NV,1,3,1,5,0,4
61906,54,2,1,3,1,2,1,5,5,1,9,2,IL,2,2,1,1,0,1
61907,46,2,5,3,1,2,2,2,4,5,2,3,FL,2,3,9,1,0,1
61908,72,2,1,4,4,2,4,5,6,1,9,1,NH,2,3,9,1,1,2
61909,49,2,1,2,3,2,2,5,3,1,9,1,MA,2,1,2,6,1,1
61910,51,2,1,4,3,1,1,5,6,5,1,5,NJ,1,3,7,5,2,4
61911,69,1,1,4,5,2,1,4,6,1,9,2,FL,2,3,5,5,1,2
61912,68,1,2,3,1,2,2,2,5,1,2,3,TN,1,2,9,1,1,4
61913,68,2,1,4,3,1,2,2,6,1,9,1,OH,5,3,2,5,1,4
61914,33,2,1,3,1,2,1,3,5,1,9,7,OK,1,2,4,5,2,3
61915,29,2,3,4,4,2,2,4,6,5,2,1,CA,5,2,7,1,0,3
61916,59,2,2,1,2,2,1,1,2,1,1,7,AL,5,3,9,1,1,4
61917,42,2,2,3,2,2,1,5,5,1,9,2,WI,5,2,2,1,1,4
61918,67,2,2,3,3,2,1,1,5,1,9,1,FL,5,3,2,5,1,4
61919,63,1,1,4,4,2,4,5,6,1,1,1,NE,2,3,7,1,1,2
61920,24,2,5,4,5,1,4,4,6,5,9,2,CA,5,3,3,1,0,4
61921,42,2,1,4,4,2,4,5,6,1,9,7,OR,2,3,9,1,0,1
61922,41,1,1,4,4,2,4,5,6,1,9,1,WA,5,3,0,1,1,3
61923,24,2,5,3,2,2,1,3,5,1,9,7,ID,1,2,6,5,2,4
61924,30,1,1,3,1,2,4,1,5,1,2,2,CA,5,3,9,1,1,4
61925,65,1,1,3,4,2,4,5,5,1,9,1,AZ,1,2,3,5,2,3
61926,41,2,5,1,3,2,4,5,2,5,2,1,CA,2,1,9,1,0,1
61927,24,1,1,4,3,2,4,5,6,1,2,2,FL,2,1,3,1,0,1
61928,78,2,1,1,3,2,4,1,2,1,1,5,OH,1,2,9,5,3,4
61929,33,2,1,4,4,2,1,5,6,1,9,1,MA,5,3,0,1,1,4
61930,35,1,1,2,3,1,2,5,3,1,9,7,WI,2,1,1,5,0,2
61931,42,1,1,4,4,2,1,4,6,1,9,1,FL,2,1,9,5,0,2
61932,29,1,1,3,4,2,1,3,4,1,1,1,PA,1,2,3,5,2,4
61933,74,2,1,3,3,2,1,9,5,1,1,1,PA,1,3,7,5,2,4
61934,23,1,5,3,3,2,4,5,5,5,9,7,CA,2,1,9,1,0,1
61935,39,2,3,4,3,2,2,4,6,5,1,1,WA,1,2,9,5,2,4
61936,69,2,1,4,2,2,4,2,6,1,1,3,KS,9,2,2,5,2,2
61937,30,1,3,4,3,2,4,5,6,5,1,1,MD,5,3,3,1,0,4
61938,29,1,6,4,4,2,4,5,6,5,9,1,NC,5,2,7,1,1,4
61939,46,2,5,3,4,1,2,1,5,5,1,2,CA,5,3,7,5,1,3
61940,54,2,1,2,3,1,1,2,3,1,9,1,NJ,1,2,0,5,2,3
61941,61,1,1,4,4,2,2,2,6,1,9,1,NC,5,3,2,5,1,4
61942,39,2,1,4,3,2,1,1,6,1,9,5,NC,1,1,3,5,2,3
61943,68,1,1,4,3,2,4,5,6,1,1,1,IA,2,3,6,5,1,2
61944,73,1,1,3,3,2,1,1,5,1,1,5,SC,1,3,3,5,2,4
61945,25,2,5,3,3,2,1,2,5,5,1,1,TX,2,2,2,5,0,1
61946,65,2,1,3,3,2,2,5,4,1,9,1,WI,2,3,1,5,2,2
61947,25,1,1,3,2,2,4,5,5,1,2,7,CT,2,3,1,1,0,1
61948,72,1,1,4,3,2,4,5,6,1,1,1,IN,1,3,7,5,2,4
61949,67,1,1,3,4,2,2,5,5,5,9,1,NJ,1,3,7,5,2,4
61950,29,1,5,2,2,2,2,2,3,5,2,1,CA,2,2,9,5,0,1
61951,0,0,9,4,0,0,2,5,6,9,9,1,OK,2,3,1,6,0,1
61952,34,1,1,4,4,2,4,5,6,5,9,1,GA,5,3,7,1,1,4
61953,27,1,1,4,4,2,2,3,6,1,1,1,IN,2,3,7,5,2,2
61954,63,2,1,2,1,2,1,1,3,1,1,5,AZ,2,2,7,5,2,2
61955,80,2,2,3,2,2,1,2,5,1,1,5,MI,5,2,3,5,1,4
61956,49,1,1,3,1,2,4,5,5,1,9,1,CA,5,3,4,1,1,3
61957,55,2,1,3,5,2,1,3,4,1,9,1,KS,1,3,7,5,2,3
61958,40,2,5,3,4,2,1,4,4,5,2,1,TX,2,2,5,1,0,2
61959,46,2,1,3,3,2,1,5,4,1,9,3,NY,1,3,9,1,1,3
61960,76,1,1,4,4,2,2,1,6,1,1,5,MI,2,3,7,5,1,2
61961,61,2,1,3,1,2,2,5,5,1,9,1,NC,1,2,1,1,2,4
61962,37,2,1,4,4,2,4,5,6,1,9,1,NY,2,1,1,1,1,1
61963,80,1,1,4,3,2,1,5,6,5,9,1,WA,5,3,2,5,1,3
61964,39,1,1,3,3,2,1,5,4,1,1,2,CA,4,1,1,1,0,2
61965,64,2,1,4,3,2,4,4,6,1,9,1,VT,5,3,7,1,1,4
61966,34,1,5,3,1,2,4,4,5,5,9,7,CA,5,2,0,1,1,3
61967,80,2,1,3,1,2,1,2,5,1,9,3,CO,1,2,1,5,2,4
61968,47,1,1,4,4,2,2,3,6,1,1,1,CO,1,1,1,5,2,3
61969,39,1,1,4,5,2,2,2,6,1,9,1,LA,1,2,9,5,0,3
61970,74,1,1,3,4,2,1,4,5,1,1,1,NC,2,3,5,5,2,2
61971,62,1,2,2,3,2,1,4,3,1,2,1,NC,5,2,2,1,1,4
61972,58,2,1,3,3,2,1,3,5,1,9,1,TX,1,2,7,5,2,3
61973,67,1,1,3,3,2,1,1,4,1,9,1,TN,1,3,4,5,2,3
61974,77,1,1,4,3,2,2,5,6,1,1,1,CA,5,3,7,1,1,4
61975,42,2,1,3,3,2,1,4,5,1,9,3,MN,1,1,6,5,2,4
61976,53,2,1,2,5,2,4,4,3,1,9,1,WV,2,2,3,5,2,2
61977,65,1,1,4,4,2,4,5,6,5,1,1,CA,1,3,3,5,1,3
61978,49,2,1,4,3,2,2,3,6,1,1,2,MA,2,3,7,5,2,2
61979,39,1,1,1,4,2,1,5,2,1,9,1,AL,2,1,3,5,0,2
61980,69,1,1,4,2,2,4,1,6,1,1,1,UT,1,3,0,5,2,4
61981,58,2,2,3,1,2,1,1,5,1,2,7,MI,5,2,4,1,1,4
61982,77,2,1,4,4,2,4,5,6,1,1,1,NJ,2,3,6,5,2,1
61983,45,1,1,3,5,2,1,5,5,5,1,1,MO,1,1,9,5,0,4
61984,39,1,1,4,4,2,2,5,6,1,1,1,NY,2,3,9,5,0,2
61985,42,1,3,3,3,2,4,5,5,5,1,1,FL,2,1,1,1,1,1
61986,41,2,1,3,1,2,4,4,4,1,9,4,NC,2,3,1,5,2,2
61987,49,2,4,3,1,2,4,5,5,1,2,1,AL,2,2,1,1,0,2
61988,39,2,1,4,4,2,1,1,6,1,9,1,MO,2,2,7,1,1,2
61989,75,2,1,4,2,2,1,5,6,1,9,3,CT,2,3,3,5,2,2
61990,52,2,1,4,4,1,4,5,6,1,9,1,MD,5,3,7,1,1,4
61991,71,1,1,4,3,1,1,4,6,1,9,7,TN,5,3,7,1,1,4
61992,61,2,1,4,4,2,4,5,6,1,1,1,CA,5,3,6,1,1,4
61993,80,2,1,4,4,2,1,2,6,1,9,5,VA,5,3,0,1,1,4
61994,59,1,1,2,3,1,2,5,3,1,1,3,IN,1,3,5,1,2,4
61995,68,1,1,4,1,2,4,5,6,1,9,7,AZ,5,3,7,1,1,4
61996,50,2,1,2,5,2,4,4,3,5,1,1,NJ,2,3,7,1,1,1
61997,67,2,1,4,3,2,2,5,6,1,9,3,MA,5,3,2,1,1,4
61998,27,2,3,4,1,2,4,5,6,5,9,2,NY,2,2,0,1,0,2
61999,28,1,6,4,3,2,4,5,6,1,2,7,FL,4,2,7,1,1,2
62000,67,1,1,2,3,2,2,5,3,1,1,1,IL,5,1,9,1,1,3
62001,66,2,1,3,3,1,2,3,5,1,1,1,NJ,5,3,2,1,1,4
62002,42,2,1,3,1,2,4,5,5,1,9,7,AZ,1,2,9,5,0,3
62003,62,2,5,2,2,2,4,1,3,5,9,5,MA,5,3,1,5,1,4
62004,37,2,5,4,3,1,4,5,6,1,2,7,KS,5,1,7,1,1,4
62005,47,1,1,4,5,2,1,3,6,1,1,1,NJ,5,3,7,1,1,4
62006,52,1,1,3,4,2,1,4,4,1,9,1,SC,1,1,9,5,0,4
62007,58,2,1,4,4,2,2,5,6,1,9,1,NM,2,2,4,5,1,2
62008,73,1,1,4,1,2,4,2,6,1,1,1,CO,1,3,7,5,2,4
62009,75,2,1,3,3,2,1,2,5,1,1,1,NC,1,2,3,5,2,3
62010,51,2,6,4,3,2,4,5,6,5,9,3,ID,5,2,4,1,1,3
62011,24,2,5,3,1,2,2,4,4,5,9,2,CA,1,2,2,5,0,3
62012,71,2,1,3,3,2,2,2,5,1,9,1,WA,2,3,7,5,1,1
62013,68,1,3,4,4,2,4,4,6,5,2,3,CA,2,2,2,5,2,2
62014,0,2,1,4,0,2,4,5,6,1,1,1,MD,1,2,9,5,2,4
62015,61,2,1,3,4,2,4,5,4,1,1,1,MD,2,3,7,1,1,2
62016,65,1,1,2,1,2,4,5,3,1,1,1,GA,1,3,1,5,2,4
62017,80,2,1,1,2,2,2,2,2,5,9,5,NY,1,2,0,5,2,4
62018,40,1,1,2,3,2,2,5,3,1,2,1,TX,5,1,1,1,0,3
62019,57,2,1,3,3,2,2,3,5,1,1,1,TX,2,3,1,5,0,1
62020,50,2,1,2,2,2,1,4,3,1,9,3,TN,2,2,1,5,2,1
62021,80,1,1,1,1,2,1,2,2,1,9,3,NC,2,3,2,5,2,2
62022,75,1,1,4,5,2,4,5,6,1,9,1,PA,5,3,7,1,1,4
62023,30,2,6,3,3,1,4,5,5,1,2,2,MT,5,3,7,1,1,3
62024,65,1,1,3,4,2,2,3,5,1,9,1,WI,1,3,2,5,2,4
62025,46,1,1,3,5,1,4,5,5,1,9,1,MD,5,3,7,1,1,4
62026,44,1,2,3,3,2,4,4,5,1,9,3,TX,5,3,4,1,1,4
62027,35,2,1,4,5,2,4,4,6,5,9,1,OH,5,3,7,1,1,4
62028,80,2,1,4,3,2,4,1,6,1,1,3,WA,5,3,2,1,1,4
62029,48,1,1,2,2,2,2,5,3,1,9,1,NY,2,1,9,5,0,1
62030,39,2,1,3,3,2,1,4,5,1,9,1,AL,1,3,3,5,2,4
62031,35,2,1,3,3,2,1,5,4,1,9,1,CA,1,2,5,5,2,3
62032,31,2,1,0,4,1,4,5,9,1,9,1,PA,1,2,5,1,2,4
62033,31,1,1,4,3,2,2,5,6,1,9,1,SC,1,2,3,5,2,3
62034,25,1,6,2,1,2,4,5,3,1,9,1,PA,5,3,5,1,1,3
62035,30,2,1,4,1,2,1,5,6,1,9,1,CO,1,1,2,5,2,3
62036,75,1,1,2,3,1,1,2,3,1,9,1,GA,2,1,2,6,1,1
62037,62,1,1,4,4,2,1,4,6,1,1,1,MN,2,3,7,5,2,2
62038,72,1,1,3,3,2,4,5,5,5,9,1,NJ,5,3,7,1,1,4
62039,44,1,5,4,5,2,4,5,6,5,1,1,NJ,2,3,7,5,1,2
62040,0,2,1,2,3,2,2,1,3,1,1,1,MI,2,2,6,1,2,1
62041,80,1,1,1,2,2,1,1,2,1,1,1,SC,1,3,0,5,2,4
62042,79,1,1,4,4,2,2,1,6,1,1,1,GA,2,2,2,5,2,2
62043,65,2,1,3,3,2,1,4,5,1,1,1,IN,5,2,2,5,2,3
62044,30,2,2,3,2,2,1,1,5,1,9,3,NC,5,3,7,5,1,4
62045,44,1,1,3,1,2,1,5,5,1,1,2,MI,2,3,3,1,1,2
62046,52,1,1,3,2,2,4,4,5,1,9,3,CA,1,3,3,5,2,4
62047,47,1,1,3,3,2,1,4,5,1,9,1,IL,2,2,4,5,2,2
62048,56,2,1,3,4,2,1,5,4,1,1,1,IN,5,3,1,1,1,4
62049,38,2,1,3,4,2,1,3,4,1,9,1,PA,2,3,6,1,1,2
62050,24,2,1,3,2,2,4,5,5,1,9,2,OR,5,3,7,1,1,4
62051,32,1,2,4,4,2,1,4,6,5,2,4,RI,5,2,4,5,1,3
62052,62,1,1,3,5,2,4,2,5,1,9,1,CA,2,3,2,5,2,2
62053,36,1,1,4,4,2,1,1,6,1,2,1,CA,1,2,6,5,2,3
62054,50,2,1,3,1,2,4,4,5,1,9,4,OR,5,3,7,1,1,4
62055,77,2,1,3,0,1,2,1,5,1,1,1,WI,2,3,7,1,1,1
62056,48,2,2,4,1,2,1,1,6,1,2,2,FL,5,3,7,1,1,4
62057,35,2,1,4,3,2,4,5,6,1,1,1,MD,5,3,7,1,1,4
62058,0,1,1,0,3,1,1,5,9,1,9,2,MD,1,3,0,5,2,3
62059,59,2,3,4,3,2,4,5,6,5,1,3,VA,5,3,7,1,1,3
62060,43,1,1,4,4,2,2,4,6,1,9,7,VA,2,2,3,5,2,2
62061,39,1,1,3,3,2,2,5,4,1,9,1,MO,1,1,1,5,2,3
62062,55,2,1,4,4,2,2,5,6,1,1,1,OH,5,2,2,1,1,3
62063,40,1,2,4,3,2,4,5,6,1,1,7,GA,1,2,5,5,2,4
62064,46,2,1,4,1,2,1,2,6,1,1,3,PA,1,3,5,5,2,3
62065,80,1,1,3,2,2,2,1,4,5,1,1,NY,1,3,2,1,2,3
62066,41,2,1,4,3,2,4,4,6,1,9,2,IN,5,3,5,1,1,4
62067,72,2,1,0,3,2,1,1,9,1,1,1,TN,1,3,7,5,2,4
62068,27,2,1,2,3,2,4,5,3,1,9,2,TX,2,3,9,5,1,1
62069,28,2,2,2,1,1,1,3,3,1,2,2,MO,2,2,3,1,1,1
62070,80,1,1,4,2,2,1,2,6,1,9,5,NC,5,3,2,1,1,4
62071,71,1,1,3,3,2,1,3,5,1,9,1,LA,4,3,1,5,2,2
62072,44,1,1,3,1,2,4,5,5,1,1,2,SD,2,3,7,1,0,2
62073,46,1,1,4,4,1,2,1,6,1,9,1,PA,4,3,5,5,2,2
62074,42,2,1,4,5,2,2,5,6,1,1,1,IL,1,2,4,5,2,4
62075,53,2,5,4,3,1,4,5,6,1,9,3,FL,5,3,5,1,1,3
62076,54,1,1,3,3,2,2,5,5,1,1,1,NY,1,2,1,5,0,4
62077,36,1,1,3,4,2,4,5,4,1,1,7,SC,2,2,3,5,2,2
62078,50,2,1,2,2,2,2,5,3,1,1,5,IL,2,1,9,5,1,1
62079,27,1,1,3,1,1,1,5,5,1,9,2,FL,2,3,9,5,0,2
62080,57,1,1,4,4,2,1,1,6,1,9,1,KS,1,3,4,5,2,4
62081,28,1,1,4,3,2,4,5,6,5,2,2,GA,1,3,7,5,2,3
62082,47,2,1,3,4,2,4,5,5,1,1,1,OH,1,3,1,1,0,3
62083,61,2,1,2,1,2,1,4,3,1,9,1,OH,1,2,2,5,2,4
62084,71,1,1,2,1,2,4,9,3,1,9,1,PA,1,3,2,5,2,4
62085,62,1,2,4,3,2,4,5,6,1,9,2,PA,5,3,5,1,1,4
62086,22,1,1,4,3,1,4,5,6,1,9,7,IL,2,2,7,1,1,2
62087,63,1,1,3,3,2,1,5,4,1,1,1,TX,5,3,4,5,1,3
62088,71,1,1,4,4,1,4,5,6,1,1,1,VT,5,3,7,1,1,4
62089,77,2,1,1,1,2,4,4,2,1,1,5,OH,1,2,7,6,2,4
62090,65,2,1,4,1,2,4,2,6,1,9,2,AZ,5,2,5,1,1,4
62091,55,1,1,2,2,2,1,5,3,1,9,2,WI,1,2,0,5,2,3
62092,44,2,2,3,1,2,1,1,5,1,9,3,NC,5,3,2,1,1,4
62093,76,2,1,3,3,2,1,2,5,1,1,1,NE,1,2,7,5,2,4
62094,61,2,1,4,4,2,2,5,6,1,1,1,NJ,5,3,7,1,1,4
62095,70,1,1,2,3,2,1,2,3,1,9,1,NY,5,3,5,1,1,3
62096,77,1,1,3,2,2,4,5,5,5,9,5,NY,2,2,2,1,2,2
62097,80,1,1,2,1,2,1,4,3,1,1,5,NH,1,3,2,5,2,4
62098,78,2,5,4,3,2,2,4,6,5,9,1,TX,1,3,9,5,2,4
62099,54,1,6,3,3,2,4,5,5,1,9,2,NJ,1,2,3,5,2,3
62100,71,1,3,4,3,2,4,4,6,5,1,2,VA,2,3,9,5,2,1
62101,45,1,1,2,3,2,4,5,3,1,1,1,AR,5,2,3,5,0,3
62102,34,2,6,4,3,2,4,2,6,1,1,1,NY,5,3,7,1,1,3
62103,40,1,5,4,3,2,2,5,6,1,1,3,MD,5,2,1,1,1,4
62104,80,2,6,4,3,2,4,2,6,5,9,3,NY,1,2,2,5,2,3
62105,33,1,1,4,5,2,4,5,6,1,9,1,NY,2,3,7,1,1,2
62106,53,2,1,3,3,2,1,4,5,1,9,1,IN,1,3,7,5,2,3
62107,66,2,1,2,3,2,1,5,3,1,1,3,MN,2,3,2,1,2,1
62108,37,1,5,3,3,2,2,5,5,5,2,1,MA,5,2,3,1,1,3
62109,71,1,4,4,2,1,1,5,6,1,1,1,NY,2,3,9,5,2,1
62110,47,2,2,3,3,2,4,1,5,1,9,3,NJ,5,2,3,1,1,4
62111,80,2,1,3,2,2,2,1,5,1,9,2,AZ,2,1,7,5,2,2
62112,62,2,1,3,4,1,4,5,5,1,1,3,TX,5,2,9,5,0,3
62113,52,1,1,2,1,2,1,4,3,1,9,2,WI,5,3,2,1,1,4
62114,58,1,3,3,4,2,4,4,4,5,9,7,TX,2,2,3,5,0,1
62115,69,2,1,3,1,2,1,5,5,5,1,1,CA,1,3,5,1,2,4
62116,57,1,5,4,3,2,4,3,6,5,1,1,CA,5,1,9,1,0,4
62117,45,1,1,4,5,2,1,3,6,1,9,1,FL,1,1,7,1,2,3
62118,55,1,4,1,2,1,2,5,2,1,9,3,SD,2,2,3,1,1,2
62119,33,2,1,4,3,1,4,5,6,1,9,2,TX,5,2,7,1,1,4
62120,56,1,4,4,2,2,1,4,6,1,2,1,MD,5,3,2,5,1,4
62121,67,1,3,3,3,2,4,5,5,5,9,1,NJ,5,2,1,5,1,4
62122,61,1,1,4,4,2,4,5,6,1,9,2,NY,5,2,6,1,1,4
62123,75,2,1,3,2,2,1,3,5,1,1,3,FL,1,3,1,5,2,4
62124,37,1,5,3,2,2,4,5,5,5,1,1,WA,2,3,6,1,1,2
62125,23,1,1,4,3,2,1,1,6,1,9,2,NY,5,3,9,1,1,4
62126,43,2,3,4,4,2,4,5,6,5,1,1,VA,5,3,7,1,1,4
62127,48,1,1,2,3,2,2,1,3,5,1,2,CA,5,3,0,1,1,4
62128,80,2,1,4,2,2,2,1,6,1,9,5,OR,2,3,9,5,2,2
62129,44,2,5,3,4,2,1,5,4,1,9,1,MI,5,3,7,1,1,4
62130,80,2,1,3,1,2,1,5,5,1,1,3,KY,5,3,2,1,1,4
62131,41,2,1,2,3,1,2,3,3,1,9,1,IL,4,2,1,5,0,1
62132,80,1,1,3,3,2,1,3,5,1,1,1,GA,1,1,4,5,2,3
62133,69,2,1,3,2,2,1,5,5,1,9,3,IN,1,2,5,5,2,4
62134,37,2,1,3,2,2,4,5,5,1,9,2,CA,2,1,2,5,2,2
62135,53,2,1,4,4,2,3,5,6,1,2,1,NJ,5,2,7,1,1,3
62136,46,1,2,4,1,2,4,3,6,1,2,2,GA,5,2,4,5,0,4
62137,40,1,1,4,3,2,1,5,6,1,9,1,MD,5,3,5,1,1,4
62138,26,2,6,4,4,2,1,5,6,1,9,7,OH,5,2,7,1,1,3
62139,55,1,1,3,3,2,1,2,5,1,9,1,TN,1,3,3,5,2,4
62140,73,1,1,4,3,2,4,5,6,1,9,3,NC,2,3,7,5,2,2
62141,50,2,1,1,1,2,1,5,2,1,1,2,DC,5,3,7,1,1,4
62142,63,1,3,4,1,1,4,4,6,5,2,1,NY,5,2,9,1,2,3
62143,58,1,5,4,3,2,2,2,6,1,9,7,NM,5,3,4,1,1,4
62144,40,2,1,4,1,2,4,5,6,1,2,2,KS,2,2,7,1,1,2
62145,63,2,1,4,4,2,3,4,6,1,1,1,NY,5,3,7,1,1,4
62146,34,2,6,4,4,2,4,5,6,5,9,7,WI,2,1,9,1,2,1
62147,77,1,1,3,3,2,1,2,4,5,9,1,AZ,1,3,7,5,2,4
62148,68,2,1,2,3,2,4,5,3,1,1,1,FL,5,3,7,1,1,4
62149,66,1,4,3,2,2,4,5,5,1,9,2,FL,1,3,1,5,2,4
62150,39,2,1,1,1,2,4,5,2,1,9,7,PA,5,2,2,1,1,3
62151,31,2,2,0,1,2,1,5,9,1,2,2,KY,5,2,5,1,1,4
62152,67,2,2,1,3,2,1,5,2,1,9,1,MS,5,3,5,1,1,4
62153,78,1,1,3,2,2,1,1,4,1,9,5,PA,2,3,1,5,0,1
62154,49,1,1,3,3,2,2,5,5,1,1,1,OH,1,3,5,5,2,4
62155,43,1,1,4,4,2,1,1,6,1,9,1,CA,1,3,5,5,2,4
62156,38,1,1,4,3,2,4,4,6,5,9,1,CA,1,2,3,1,2,4
62157,51,2,1,4,3,1,1,5,6,1,9,1,WA,5,2,3,1,1,3
62158,33,2,1,4,4,2,4,5,6,5,9,1,DC,5,2,6,1,1,3
62159,60,1,1,3,2,2,1,1,4,1,1,1,NC,1,3,5,5,2,4
62160,60,1,1,3,3,2,4,5,5,5,9,1,MI,5,3,7,1,1,4
62161,50,2,1,4,4,2,4,5,6,1,1,1,WI,2,2,1,5,2,1
62162,45,2,1,3,4,2,1,3,5,1,9,1,TX,1,3,7,5,2,4
62163,73,2,6,4,3,2,4,5,6,1,1,3,HI,5,2,3,5,1,3
62164,64,1,1,1,2,1,4,5,2,1,2,1,MO,5,2,9,5,0,4
62165,31,2,2,4,3,2,1,3,6,1,2,2,TX,5,3,1,1,1,4
62166,35,1,1,2,2,2,4,2,3,1,9,2,MI,2,1,1,5,2,1
62167,29,1,1,3,3,2,2,4,4,1,9,2,FL,2,2,1,5,2,2
62168,47,1,1,4,4,2,4,1,6,1,1,1,AZ,1,2,0,5,2,3
62169,34,2,5,3,4,2,2,5,4,5,1,1,TX,2,2,3,1,0,1
62170,31,1,1,2,4,2,1,5,3,1,1,1,PA,1,1,1,5,2,4
62171,63,2,1,4,4,2,1,3,6,1,9,1,TX,1,2,2,5,2,4
62172,36,1,1,4,4,2,4,5,6,1,1,1,OK,2,3,7,1,1,2
62173,41,2,1,4,4,2,4,5,6,1,9,1,CA,4,3,7,1,1,2
62174,80,1,1,4,2,1,4,2,6,5,1,1,PA,5,2,7,1,1,4
62175,53,1,1,3,4,2,4,5,5,1,9,1,CO,4,2,4,1,0,2
62176,55,1,1,3,3,2,1,5,5,1,1,3,FL,1,1,9,5,0,4
62177,54,1,2,4,3,1,1,1,6,5,9,3,MD,5,3,7,1,1,4
62178,67,1,3,2,2,2,4,5,3,1,1,1,HI,5,3,2,1,1,4
62179,61,2,1,1,1,2,1,5,2,1,9,3,KY,5,3,1,1,0,4
62180,25,2,1,4,4,1,1,5,6,1,1,1,MI,1,2,5,5,2,3
62181,0,2,1,4,0,2,1,1,6,9,9,1,TX,1,3,7,5,2,4
62182,63,2,1,3,1,1,1,5,5,1,1,5,NC,2,2,0,1,1,1
62183,43,2,1,4,3,2,1,5,6,1,1,1,TN,5,3,7,1,1,4
62184,53,2,1,3,4,2,1,4,5,1,9,1,MO,1,3,1,5,2,4
62185,64,2,1,4,3,2,4,5,6,1,1,3,TX,1,3,0,5,2,4
62186,0,2,9,2,0,2,1,9,3,1,9,5,KS,1,3,9,5,2,4
62187,0,0,5,3,1,2,4,1,5,5,2,8,TX,2,2,3,1,0,1
62188,56,1,1,2,4,1,1,5,3,1,1,1,KS,1,2,2,5,2,4
62189,41,1,1,4,5,2,4,5,6,1,1,1,CA,5,3,7,1,1,4
62190,35,1,1,4,4,2,1,3,6,1,9,1,AZ,1,3,7,5,2,4
62191,78,1,1,1,3,2,1,5,2,1,9,3,DE,2,2,0,5,0,1
62192,54,1,1,2,3,2,4,5,3,1,9,1,MI,5,2,3,1,1,3
62193,65,1,2,3,1,2,4,5,5,1,1,3,MS,5,2,2,5,0,4
62194,36,2,1,3,3,2,1,5,5,1,1,1,IL,1,1,4,5,2,3
62195,59,1,6,4,4,2,4,4,6,1,9,1,WA,1,3,1,5,2,3
62196,61,1,1,3,4,2,4,2,4,1,9,1,MI,1,2,4,5,2,4
62197,39,2,6,3,1,2,4,4,4,1,9,2,LA,5,3,3,1,1,4
62198,33,2,1,4,2,2,2,3,6,1,9,1,MN,1,2,9,5,2,3
62199,43,2,2,4,3,2,4,1,6,1,2,3,LA,5,3,6,1,1,4
62200,27,1,3,4,4,2,1,1,6,5,9,2,MA,2,2,0,1,1,2
62201,34,2,2,2,2,2,1,1,3,1,2,2,AL,5,3,4,1,1,4
62202,73,2,1,4,2,2,1,5,6,1,1,3,MI,1,3,7,5,2,4
62203,34,1,2,3,4,2,1,4,5,5,2,2,IL,2,3,9,1,0,2
62204,60,1,1,2,1,2,1,1,3,1,9,2,MI,1,1,0,1,2,4
62205,50,1,1,3,4,2,1,4,5,1,1,1,VA,2,2,2,5,2,2
62206,0,2,9,0,0,2,4,9,9,1,1,3,TX,2,2,7,1,0,1
62207,48,1,1,2,3,2,4,2,3,1,9,3,WA,1,2,2,1,2,3
62208,71,1,1,3,3,2,1,1,5,1,1,1,KS,1,3,2,5,0,4
62209,23,2,5,3,3,2,2,5,5,5,9,7,AZ,5,2,9,1,0,4
62210,33,1,1,4,3,2,4,1,6,1,9,2,WI,1,3,5,5,2,3
62211,65,2,1,3,1,2,4,9,4,1,9,5,NC,5,3,3,1,1,4
62212,22,2,1,4,3,2,1,1,6,1,2,2,MS,1,2,3,5,0,4
62213,54,1,3,4,3,2,4,4,6,5,1,1,PA,5,2,9,5,1,3
